cell_id,latitude,longitude,building_count,total_footprint_m2,avg_footprint_m2,coverage_ratio,building_fit,source
CRS3035RES100mN3101800E4112400,50.9898522,7.0288679,42,2301.8,54.8,0.2302,0.7716,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103200E4118800,51.0047262,7.1191776,32,2080.0,65.0,0.2080,0.7716,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3111000E4097600,51.0668667,6.8125737,39,2243.0,57.5,0.2243,0.7716,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3112300E4095100,51.0775545,6.7761247,47,2388.3,50.8,0.2388,0.7716,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100600E4113600,50.9795122,7.0466331,38,2221.9,58.5,0.2222,0.7716,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098800E4101300,50.9587536,6.8727188,32,2079.7,65.0,0.2080,0.7715,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096900E4103900,50.9426847,6.9108313,9,3862.4,429.2,0.3862,0.7715,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3113000E4103200,51.0869919,6.8911949,11,3219.6,292.7,0.3220,0.7715,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097900E4104900,50.9520433,6.9244537,39,2241.5,57.5,0.2242,0.7714,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3085600E4110200,50.8435600,7.0069393,35,2153.2,61.5,0.2153,0.7714,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3110100E4097600,51.0587855,6.8131304,48,2402.6,50.1,0.2403,0.7714,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102900E4104900,50.9969431,6.9214760,41,2281.6,55.6,0.2282,0.7714,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105100E4104100,51.0163955,6.9087718,47,2386.6,50.8,0.2387,0.7714,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3108600E4109300,51.0497776,6.9807722,35,2152.7,61.5,0.2153,0.7713,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3087900E4110500,50.8643259,7.0098699,27,1933.3,71.6,0.1933,0.7713,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096300E4102200,50.9366492,6.8870237,17,1651.1,97.1,0.1651,0.7713,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097800E4117700,50.9558384,7.1065428,31,2051.3,66.2,0.2051,0.7713,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096700E4100300,50.9395113,6.8597727,37,2198.3,59.4,0.2198,0.7713,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099600E4101600,50.9660525,6.8765019,28,1964.8,70.2,0.1965,0.7713,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3112300E4095700,51.0777919,6.7846792,42,2299.8,54.8,0.2300,0.7713,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3088600E4110600,50.8706491,7.0108857,46,2370.1,51.5,0.2370,0.7713,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100200E4115100,50.9764622,7.0682042,37,2197.5,59.4,0.2198,0.7712,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097800E4119500,50.9564754,7.1321434,38,2219.1,58.4,0.2219,0.7712,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098500E4117500,50.9620540,7.1033061,23,1793.7,78.0,0.1794,0.7712,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3107700E4112600,51.0429101,7.0283184,15,2130.0,142.0,0.2130,0.7712,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099900E4103500,50.9694724,6.9033480,27,1933.0,71.6,0.1933,0.7712,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106400E4117700,51.0330746,7.1017195,37,2197.7,59.4,0.2198,0.7712,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097400E4119000,50.9527066,7.1252545,22,1754.8,79.8,0.1755,0.7712,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106800E4108600,51.0333533,6.9718544,15,2128.7,141.9,0.2129,0.7711,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3108400E4100000,51.0444555,6.8483754,76,2711.6,35.7,0.2712,0.7711,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098700E4102200,50.9582007,6.8855786,55,2499.6,45.4,0.2500,0.7711,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091700E4098200,50.8937997,6.8329807,45,2351.4,52.3,0.2351,0.7711,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3090100E4107300,50.8828987,6.9631621,47,2384.8,50.7,0.2385,0.7711,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102300E4117900,50.9963240,7.1068684,38,2218.8,58.4,0.2219,0.7711,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091700E4111800,50.8989287,7.0261420,27,1932.2,71.6,0.1932,0.7711,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102600E4105700,50.9945512,6.9330413,17,1649.9,97.1,0.1650,0.7711,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089500E4108900,50.8781050,6.9862300,28,1963.5,70.1,0.1964,0.7711,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102500E4096400,50.9900732,6.8007450,22,1754.5,79.7,0.1754,0.7711,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3101000E4120300,50.9854966,7.1417521,29,1993.4,68.7,0.1993,0.7711,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089100E4115500,50.8769176,7.0801656,55,2498.3,45.4,0.2498,0.7710,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3087200E4117000,50.8603892,7.1025252,38,2218.0,58.4,0.2218,0.7710,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098600E4101600,50.9570728,6.8771061,53,2472.5,46.7,0.2472,0.7710,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3092600E4097200,50.9014914,6.8182264,36,2173.6,60.4,0.2174,0.7710,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3087500E4116100,50.8627626,7.0895830,13,2669.9,205.4,0.2670,0.7709,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3088100E4113500,50.8672159,7.0523385,24,1828.9,76.2,0.1829,0.7709,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089100E4100300,50.8712653,6.8643782,27,1931.3,71.5,0.1931,0.7709,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3095400E4095900,50.9261240,6.7980303,46,2366.6,51.4,0.2367,0.7709,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097500E4097700,50.9456860,6.8223211,42,2296.9,54.7,0.2297,0.7709,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3109700E4118800,51.0631024,7.1155442,26,1898.2,73.0,0.1898,0.7709,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3111400E4118100,51.0781212,7.1046100,23,1792.3,77.9,0.1792,0.7709,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3104600E4103700,51.0117536,6.9033760,42,2295.8,54.7,0.2296,0.7708,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098700E4122000,50.9654340,7.1672076,15,2126.3,141.8,0.2126,0.7708,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099500E4094400,50.9623465,6.7741575,32,2075.2,64.9,0.2075,0.7708,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3086100E4116800,50.8504387,7.1003016,52,2456.6,47.2,0.2457,0.7708,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102200E4120300,50.9962740,7.1410878,38,2216.4,58.3,0.2216,0.7708,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100500E4120200,50.9809709,7.1406057,24,1828.6,76.2,0.1829,0.7708,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096600E4094300,50.9362674,6.7745447,14,2397.4,171.2,0.2397,0.7708,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098500E4104900,50.9574313,6.9240968,15,2124.6,141.6,0.2125,0.7707,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3093500E4115800,50.9165417,7.0819472,30,2020.0,67.3,0.2020,0.7707,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103600E4102100,51.0021629,6.8811996,57,2521.3,44.2,0.2521,0.7707,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102400E4119600,50.9978239,7.1310122,18,1578.3,87.7,0.1578,0.7707,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3108900E4118700,51.0558822,7.1145667,28,1961.1,70.0,0.1961,0.7707,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103000E4095900,50.9943660,6.7933191,39,2236.8,57.4,0.2237,0.7707,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3095200E4113300,50.9309075,7.0454520,40,2256.2,56.4,0.2256,0.7706,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106700E4097600,51.0282564,6.8152314,34,2123.9,62.5,0.2124,0.7706,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103700E4116100,51.0082545,7.0804545,32,2073.5,64.8,0.2073,0.7706,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100500E4113400,50.9785416,7.0438445,57,2520.4,44.2,0.2520,0.7706,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099400E4115300,50.9693496,7.0715033,31,2047.0,66.0,0.2047,0.7706,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3087500E4102300,50.8576640,6.8937272,26,1896.5,72.9,0.1896,0.7706,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098900E4104500,50.9608720,6.9181697,15,2122.9,141.5,0.2123,0.7705,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091100E4098100,50.8883731,6.8319275,44,2330.2,53.0,0.2330,0.7705,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099900E4115300,50.9738400,7.0712199,37,2192.7,59.3,0.2193,0.7705,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3085300E4102500,50.8379841,6.8978812,37,2192.7,59.3,0.2193,0.7705,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098300E4101600,50.9543789,6.8772873,52,2454.6,47.2,0.2455,0.7705,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3087700E4103000,50.8597266,6.9035415,27,1928.6,71.4,0.1929,0.7705,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3087800E4113400,50.8644854,7.0510897,36,2170.6,60.3,0.2171,0.7705,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3104400E4097500,51.0075651,6.8152271,50,2426.2,48.5,0.2426,0.7705,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3090900E4097600,50.8863824,6.8249501,40,2255.4,56.4,0.2255,0.7705,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3111700E4095600,51.0723650,6.7836282,30,2018.8,67.3,0.2019,0.7705,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099000E4113200,50.9649979,7.0418575,18,1577.3,87.6,0.1577,0.7705,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102500E4103700,50.9928960,6.9046355,31,2045.7,66.0,0.2046,0.7704,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099200E4104600,50.9636039,6.9194132,31,2045.9,66.0,0.2046,0.7704,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091000E4109000,50.8916128,6.9867776,12,2935.9,244.7,0.2936,0.7704,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3101500E4121400,50.9903725,7.1571318,20,1667.7,83.4,0.1668,0.7704,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091900E4111300,50.9005420,7.0189247,13,2664.2,204.9,0.2664,0.7704,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3109000E4094600,51.0477260,6.7710647,18,1576.5,87.6,0.1576,0.7704,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100200E4114000,50.9760650,7.0525530,28,1958.3,69.9,0.1958,0.7703,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102200E4112900,50.9936268,7.0357545,38,2213.2,58.2,0.2213,0.7703,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3109500E4116900,51.0606295,7.0885724,28,1958.8,70.0,0.1959,0.7703,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3092400E4120700,50.9083976,7.1521848,22,1749.9,79.5,0.1750,0.7703,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099600E4103200,50.9666642,6.8992605,35,2146.4,61.3,0.2146,0.7703,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102500E4119900,50.9988277,7.1352274,30,2017.6,67.3,0.2018,0.7703,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106200E4117800,51.0313141,7.1032565,21,1709.9,81.4,0.1710,0.7703,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3087100E4102100,50.8539956,6.8911288,41,2273.1,55.4,0.2273,0.7703,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089400E4115800,50.8797194,7.0842563,23,1789.0,77.8,0.1789,0.7703,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096500E4115200,50.9432691,7.0717238,47,2378.6,50.6,0.2379,0.7703,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3092500E4105800,50.9038899,6.9404464,30,2017.1,67.2,0.2017,0.7703,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102300E4097900,50.9888650,6.8222145,11,4768.9,433.5,0.4769,0.7703,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3084600E4103800,50.8321917,6.9167379,32,2070.9,64.7,0.2071,0.7702,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3092000E4106300,50.8995874,6.9478438,33,2096.5,63.5,0.2097,0.7702,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3110200E4114100,51.0659072,7.0482599,23,1788.4,77.8,0.1788,0.7702,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105100E4103300,51.0160911,6.8973802,46,2361.5,51.3,0.2361,0.7702,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100600E4119700,50.9816931,7.1334351,49,2408.8,49.2,0.2409,0.7702,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103500E4100300,51.0005724,6.8556378,55,2492.7,45.3,0.2493,0.7702,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099300E4099200,50.9624327,6.8425483,44,2328.0,52.9,0.2328,0.7702,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099000E4101200,50.9605111,6.8711755,33,2096.8,63.5,0.2097,0.7702,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096300E4098900,50.9353777,6.8401153,23,1788.5,77.8,0.1788,0.7702,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103300E4118000,51.0053406,7.1077317,35,2145.7,61.3,0.2146,0.7702,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096300E4094000,50.9334548,6.7704677,29,1988.1,68.6,0.1988,0.7702,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097900E4111200,50.9543890,7.0140439,15,2118.3,141.2,0.2118,0.7701,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100800E4112200,50.9807986,7.0265972,28,1957.4,69.9,0.1957,0.7701,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097300E4118300,50.9515608,7.1153552,39,2232.5,57.2,0.2232,0.7701,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096800E4101400,50.9408325,6.8753497,22,1748.9,79.5,0.1749,0.7701,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3094600E4097000,50.9193721,6.8141552,46,2360.5,51.3,0.2361,0.7701,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105700E4113400,51.0252407,7.0408652,32,2070.4,64.7,0.2070,0.7701,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106500E4097700,51.0264997,6.8167791,32,2070.3,64.7,0.2070,0.7701,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106600E4097400,51.0272802,6.8124447,52,2450.9,47.1,0.2451,0.7700,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3107800E4115700,51.0449318,7.0724331,13,2660.4,204.6,0.2660,0.7700,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3101200E4121400,50.9876781,7.1572970,28,1956.7,69.9,0.1957,0.7700,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100300E4107400,50.9745349,6.9585925,15,2116.7,141.1,0.2117,0.7700,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106100E4112700,51.0285779,7.0306647,33,2095.8,63.5,0.2096,0.7700,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106400E4116300,51.0325743,7.0817753,25,1859.1,74.4,0.1859,0.7700,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3094400E4102500,50.9197020,6.8924295,19,1621.1,85.3,0.1621,0.7700,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100800E4107900,50.9792116,6.9654124,15,2116.1,141.1,0.2116,0.7699,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106500E4109200,51.0308822,6.9805772,14,2387.0,170.5,0.2387,0.7699,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3107000E4109400,51.0354464,6.9831337,14,2387.4,170.5,0.2387,0.7699,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3095700E4096000,50.9288571,6.7992658,27,1924.8,71.3,0.1925,0.7699,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105000E4104000,51.0154596,6.9074078,37,2188.4,59.1,0.2188,0.7699,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096400E4099200,50.9363920,6.8443186,18,1574.4,87.5,0.1574,0.7699,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103500E4100000,51.0004564,6.8513675,41,2270.6,55.4,0.2271,0.7699,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098000E4103900,50.9525626,6.9101741,16,1843.7,115.2,0.1844,0.7698,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3094400E4097100,50.9176153,6.8156992,32,2068.5,64.6,0.2069,0.7698,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3107500E4110000,51.0401587,6.9913895,34,2119.2,62.3,0.2119,0.7698,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3093800E4103400,50.9146569,6.9055772,32,2068.5,64.6,0.2069,0.7698,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106500E4098200,51.0266950,6.8239002,56,2502.2,44.7,0.2502,0.7698,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105300E4102700,51.0176580,6.8887160,33,2094.2,63.5,0.2094,0.7698,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096000E4100000,50.9331097,6.8559335,32,2068.2,64.6,0.2068,0.7698,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096600E4105900,50.9407461,6.9394433,17,7434.7,437.3,0.7435,0.7698,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099500E4095700,50.9628602,6.7926464,33,2094.2,63.5,0.2094,0.7698,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097100E4104200,50.9445945,6.9149771,10,3470.6,347.1,0.3471,0.7697,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3087300E4110000,50.8587536,7.0031198,41,2268.9,55.3,0.2269,0.7697,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3084200E4110700,50.8311705,7.0148385,75,2691.7,35.9,0.2692,0.7697,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089900E4096800,50.8770904,6.8142056,39,2229.8,57.2,0.2230,0.7697,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089000E4111500,50.8745711,7.0234322,60,2548.7,42.5,0.2549,0.7697,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3104300E4097500,51.0066672,6.8152888,44,2324.1,52.8,0.2324,0.7697,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3108800E4099900,51.0480085,6.8467060,35,2142.2,61.2,0.2142,0.7697,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097600E4120900,50.9551707,7.1521656,25,1857.7,74.3,0.1858,0.7697,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102500E4119200,50.9985809,7.1252624,37,2186.9,59.1,0.2187,0.7696,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098800E4118200,50.9649970,7.1130956,32,2067.2,64.6,0.2067,0.7696,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3090800E4099000,50.8860287,6.8448902,65,2601.0,40.0,0.2601,0.7696,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098700E4101700,50.9580091,6.8784678,54,2474.5,45.8,0.2475,0.7696,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3093100E4097500,50.9060983,6.8221808,29,1984.5,68.4,0.1985,0.7696,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3112200E4095700,51.0768940,6.7847417,46,2357.5,51.2,0.2357,0.7696,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099000E4095300,50.9582128,6.7872682,36,2164.6,60.1,0.2165,0.7696,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106400E4121900,51.0345551,7.1615545,22,1746.6,79.4,0.1747,0.7696,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098900E4095000,50.9571964,6.7830642,26,1891.1,72.7,0.1891,0.7696,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103100E4109200,51.0003495,6.9825661,13,2654.5,204.2,0.2655,0.7695,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3084100E4110000,50.8300153,7.0049676,61,2558.3,41.9,0.2558,0.7695,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091600E4102000,50.8943673,6.8870084,57,2512.2,44.1,0.2512,0.7695,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102300E4116500,50.9958247,7.0869399,28,1953.8,69.8,0.1954,0.7695,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105900E4101900,51.0227393,6.8769610,36,2163.8,60.1,0.2164,0.7695,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3092900E4109300,50.9087867,6.9899341,35,2140.6,61.2,0.2141,0.7695,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091700E4097900,50.8936829,6.8287202,20,1663.2,83.2,0.1663,0.7695,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3092900E4104500,50.9069919,6.9217418,24,1820.4,75.8,0.1820,0.7694,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3087400E4107100,50.8585770,6.9619050,14,2381.7,170.1,0.2382,0.7694,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105900E4110600,51.0260117,7.0008687,15,2110.5,140.7,0.2110,0.7694,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099900E4098700,50.9676262,6.8350696,35,2139.9,61.1,0.2140,0.7694,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3092200E4120200,50.9064262,7.1451910,33,2091.8,63.4,0.2092,0.7694,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102800E4109200,50.9976554,6.9827415,14,2382.5,170.2,0.2383,0.7694,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3090800E4115600,50.8922213,7.0806278,42,2286.1,54.4,0.2286,0.7694,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105000E4115800,51.0198218,7.0754463,29,1982.8,68.4,0.1983,0.7694,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3112300E4118400,51.0863106,7.1083826,24,1820.3,75.8,0.1820,0.7694,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3090200E4114600,50.8864732,7.0667648,12,2923.6,243.6,0.2924,0.7693,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3110700E4101500,51.0656872,6.8683500,41,2266.5,55.3,0.2267,0.7693,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3090500E4099800,50.8836442,6.8564317,32,2065.3,64.5,0.2065,0.7693,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3095400E4100300,50.9278377,6.8605617,46,2354.8,51.2,0.2355,0.7693,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3093400E4115900,50.9156795,7.0834246,14,2381.1,170.1,0.2381,0.7693,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099100E4098800,50.9604815,6.8369816,39,2226.5,57.1,0.2227,0.7693,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096200E4102600,50.9359040,6.8927698,17,1641.3,96.5,0.1641,0.7693,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3101400E4112500,50.9862965,7.0305212,26,1888.9,72.6,0.1889,0.7693,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3095000E4111400,50.9284186,7.0185603,13,2651.8,204.0,0.2652,0.7692,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096000E4109900,50.9368478,6.9966600,9,3902.6,433.6,0.3903,0.7692,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098000E4117600,50.9575990,7.1050086,27,1920.7,71.1,0.1921,0.7692,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089200E4112200,50.8766227,7.0332557,41,2265.4,55.3,0.2265,0.7692,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3095200E4113900,50.9311250,7.0539806,28,1951.9,69.7,0.1952,0.7692,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097700E4107900,50.9513729,6.9672320,10,3465.3,346.5,0.3465,0.7692,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099400E4113400,50.9686628,7.0444737,29,1981.6,68.3,0.1982,0.7692,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098400E4118600,50.9615463,7.1190086,20,1661.7,83.1,0.1662,0.7692,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3107200E4103700,51.0351009,6.9018150,25,1854.6,74.2,0.1855,0.7692,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091200E4102800,50.8910806,6.8986097,44,2319.9,52.7,0.2320,0.7691,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3094600E4107600,50.9234222,6.9647855,9,3905.0,433.9,0.3905,0.7691,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3109500E4113700,51.0594756,7.0429594,31,2037.6,65.7,0.2038,0.7691,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103900E4096100,51.0025260,6.7956070,31,2037.1,65.7,0.2037,0.7691,Geobasis NRW / ALKIS vereinfacht
