cell_id,latitude,longitude,housing_units,mfh_share,building_count_zensus,mfh_buildings_zensus,source
CRS3035RES100mN3090400E4102400,50.8837441,6.8934089,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3090600E4100000,50.8846193,6.8592108,26.00,0.0000,22,0,Zensus 2022 / Destatis
CRS3035RES100mN3091000E4098700,50.8877083,6.8405085,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3091500E4103500,50.8940409,6.9083715,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3092200E4097400,50.8979777,6.8213127,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3092200E4107700,50.9019066,6.9676127,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3093400E4095700,50.9080867,6.7964260,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3093500E4110400,50.9145807,7.0052151,26.00,0.0000,22,0,Zensus 2022 / Destatis
CRS3035RES100mN3093600E4097200,50.9104709,6.8176119,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3094300E4115700,50.9236907,7.0800749,26.00,0.5000,8,4,Zensus 2022 / Destatis
CRS3035RES100mN3094500E4115700,50.9254869,7.0799621,26.00,0.0000,21,0,Zensus 2022 / Destatis
CRS3035RES100mN3094800E4112400,50.9269879,7.0328885,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3094900E4111700,50.9276304,7.0228819,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3095000E4096200,50.9226502,6.8025408,26.00,0.5000,8,4,Zensus 2022 / Destatis
CRS3035RES100mN3095200E4101000,50.9263113,6.8706312,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3095400E4096300,50.9262812,6.8037148,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3095400E4114000,50.9329573,7.0552882,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3095500E4096400,50.9272184,6.8050742,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3095500E4114100,50.9338915,7.0566529,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3096200E4113000,50.9397793,7.0406157,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3096900E4099900,50.9411528,6.8539648,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3097300E4102100,50.9455907,6.8850000,26.00,0.0000,18,0,Zensus 2022 / Destatis
CRS3035RES100mN3097500E4111000,50.9507234,7.0114309,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3097600E4117000,50.9537929,7.0966995,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3097800E4119000,50.9562990,7.1250320,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3097800E4119100,50.9563343,7.1264543,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3098100E4097800,50.9511126,6.8233743,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3098200E4098400,50.9522444,6.8318445,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3098200E4101900,50.9535959,6.8816138,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3098200E4113400,50.9578860,7.0451599,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3098500E4102300,50.9564430,6.8871212,26.00,0.0000,20,0,Zensus 2022 / Destatis
CRS3035RES100mN3098600E4121800,50.9644662,7.1644173,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3098700E4094300,50.9551236,6.7732347,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3098700E4095100,50.9554401,6.7846106,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3098800E4095000,50.9562985,6.7831264,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3098800E4095500,50.9564959,6.7902366,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3099000E4099200,50.9597388,6.8427315,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3099000E4101200,50.9605111,6.8711755,26.00,0.0000,21,0,Zensus 2022 / Destatis
CRS3035RES100mN3099200E4099200,50.9615347,6.8426094,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3099200E4108100,50.9649178,6.9691967,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3099300E4114100,50.9680185,7.0544889,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3099400E4094600,50.9615278,6.7770643,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3099700E4116500,50.9724744,7.0884059,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3099700E4116600,50.9725101,7.0898287,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3099900E4104100,50.9697004,6.9118832,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3099900E4112800,50.9729350,7.0356514,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3100100E4098300,50.9692664,6.8292573,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3100100E4113000,50.9748039,7.0383822,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3100300E4099000,50.9713345,6.8390922,26.00,0.0000,17,0,Zensus 2022 / Destatis
CRS3035RES100mN3100300E4108000,50.9747588,6.9671288,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3100300E4113000,50.9766000,7.0382676,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3100400E4103400,50.9739243,6.9016257,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3100400E4118900,50.9796146,7.1221622,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3100800E4095100,50.9742963,6.7833039,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3101200E4103300,50.9810700,6.8997230,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3101400E4111800,50.9860407,7.0205594,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3101500E4101300,50.9829986,6.8710843,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3101500E4111800,50.9869387,7.0205017,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3101500E4120300,50.9899872,7.1414754,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3101700E4095000,50.9823379,6.7813207,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3101900E4113300,50.9910781,7.0416198,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3101900E4118200,50.9928382,7.1113626,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3102100E4116500,50.9940285,7.0870528,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3102300E4113000,50.9945612,7.0371205,26.00,0.0000,21,0,Zensus 2022 / Destatis
CRS3035RES100mN3102300E4117900,50.9963240,7.1068684,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3102400E4103700,50.9919981,6.9046954,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3102400E4104600,50.9923396,6.9175044,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3102500E4109600,50.9951094,6.9886102,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3102600E4104300,50.9940219,6.9131152,26.00,0.0000,18,0,Zensus 2022 / Destatis
CRS3035RES100mN3102700E4101300,50.9937742,6.8703572,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3102700E4101500,50.9938510,6.8732037,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3102700E4117600,50.9998097,7.1023735,26.00,0.0000,22,0,Zensus 2022 / Destatis
CRS3035RES100mN3102800E4113900,50.9993785,7.0496452,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3102900E4097200,50.9939788,6.8118827,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3102900E4113200,51.0000224,7.0396232,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3102900E4117100,51.0014276,7.0951431,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3103100E4095700,50.9951851,6.7904106,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3103100E4104600,50.9986255,6.9170865,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3103100E4113200,51.0018185,7.0395085,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3103600E4116500,51.0074998,7.0862062,26.00,0.0000,18,0,Zensus 2022 / Destatis
CRS3035RES100mN3103800E4100300,51.0032662,6.8554550,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3103900E4097600,51.0031146,6.8169591,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3104000E4096800,51.0036991,6.8055094,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3104000E4097500,51.0039734,6.8154739,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3104100E4097500,51.0048713,6.8154122,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3104200E4103700,51.0081617,6.9036160,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3104200E4115600,51.0125653,7.0730518,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3104700E4103800,51.0126896,6.9047399,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3104800E4100000,51.0121297,6.8505743,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3105100E4100300,51.0149395,6.8546629,26.00,0.0000,19,0,Zensus 2022 / Destatis
CRS3035RES100mN3105700E4110800,51.0242893,7.0038335,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3106000E4102000,51.0236757,6.8783246,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3106100E4098300,51.0231424,6.8255706,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3106300E4098200,51.0248992,6.8240233,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3106600E4110500,51.0322611,6.9990371,26.00,0.0000,15,0,Zensus 2022 / Destatis
CRS3035RES100mN3106900E4110900,51.0351025,7.0045609,26.00,0.5000,8,4,Zensus 2022 / Destatis
CRS3035RES100mN3107000E4109000,51.0352980,6.9774353,26.00,0.0000,20,0,Zensus 2022 / Destatis
CRS3035RES100mN3107200E4102700,51.0347193,6.8875698,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3107800E4110400,51.0430005,6.9969138,26.00,0.5000,8,4,Zensus 2022 / Destatis
CRS3035RES100mN3107800E4112700,51.0438447,7.0296856,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3107900E4114900,51.0455415,7.0609766,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3108800E4094700,51.0459699,6.7726148,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3109300E4107000,51.0552056,6.9475824,26.00,0.0000,21,0,Zensus 2022 / Destatis
CRS3035RES100mN3109300E4110500,51.0565077,6.9974650,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3109500E4114700,51.0598382,7.0572132,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3110900E4114800,51.0724471,7.0578392,26.00,0.0000,19,0,Zensus 2022 / Destatis
CRS3035RES100mN3111000E4114700,51.0733090,7.0563562,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3111300E4111300,51.0747629,7.0077056,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3111300E4111600,51.0748731,7.0119831,26.00,0.0000,21,0,Zensus 2022 / Destatis
CRS3035RES100mN3111800E4120400,51.0825274,7.1371859,26.00,0.0000,19,0,Zensus 2022 / Destatis
CRS3035RES100mN3112100E4103000,51.0788339,6.8888865,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3112100E4110800,51.0817630,7.0001105,26.00,0.3333,12,4,Zensus 2022 / Destatis
CRS3035RES100mN3112900E4108700,51.0881688,6.9696935,26.00,0.0000,26,0,Zensus 2022 / Destatis
CRS3035RES100mN3113200E4104100,51.0891310,6.9039097,26.00,0.0000,23,0,Zensus 2022 / Destatis
CRS3035RES100mN3083800E4118600,50.8304196,7.1271180,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3084100E4117400,50.8326894,7.1099300,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3084300E4109800,50.8317379,7.0020154,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3084400E4104300,50.8305847,6.9239481,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3084400E4118000,50.8355964,7.1182743,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3084700E4105600,50.8337684,6.9422094,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3084800E4114700,50.8380115,7.0712366,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3085100E4102500,50.8361880,6.8980008,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3085600E4109900,50.8434496,7.0026830,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3086100E4110300,50.8480871,7.0080697,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3086300E4095000,50.8440574,6.7908811,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3086600E4107800,50.8516533,6.9723064,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3087300E4104500,50.8567030,6.9250665,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3087600E4103000,50.8588286,6.9036012,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3087800E4113400,50.8644854,7.0510897,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3087900E4104300,50.8620155,6.9218722,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3087900E4110700,50.8643993,7.0127086,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3088000E4112900,50.8661003,7.0438786,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3088100E4113000,50.8670347,7.0452411,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3088400E4101400,50.8654019,6.8804140,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3088400E4111100,50.8690363,7.0180986,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3088500E4101600,50.8663765,6.8831925,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3088700E4100600,50.8677888,6.8688783,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3088900E4100500,50.8695463,6.8673380,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3088900E4111100,50.8735267,7.0178110,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3089300E4111600,50.8773019,7.0246797,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3089500E4096800,50.8734985,6.8144514,25.50,0.2727,11,3,Zensus 2022 / Destatis
CRS3035RES100mN3089600E4106900,50.8782592,6.9577760,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3089600E4116100,50.8816230,7.0884036,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3089700E4115700,50.8823779,7.0826675,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3089800E4102600,50.8784324,6.8966080,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3089900E4111200,50.8825440,7.0186555,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3090000E4107600,50.8821125,6.9674804,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3090000E4114500,50.8846410,7.0654580,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3090100E4102000,50.8808974,6.8879095,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3090600E4110300,50.8885002,7.0054715,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3091100E4115600,50.8949156,7.0804587,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3091100E4121500,50.8970010,7.1642634,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3091300E4103200,50.8921309,6.9042304,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3091300E4121900,50.8989365,7.1698360,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3091400E4098600,50.8912613,6.8388444,25.50,0.2727,11,3,Zensus 2022 / Destatis
CRS3035RES100mN3091400E4121200,50.8995909,7.1598375,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3091600E4098000,50.8928239,6.8302016,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3091700E4100300,50.8946128,6.8628045,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3091700E4115500,50.9002683,7.0787000,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3091800E4112300,50.9000092,7.0331870,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3092000E4103000,50.8983408,6.9009713,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3092200E4102700,50.9000225,6.8965905,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3092800E4097200,50.9032873,6.8181035,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3093800E4096300,50.9119142,6.8047026,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3093800E4109700,50.9170169,6.9950946,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3093800E4116600,50.9195223,7.0931470,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3094100E4097000,50.9148824,6.8144629,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3094200E4115000,50.9225411,7.0701829,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3094300E4115500,50.9236189,7.0772325,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3094400E4096800,50.9174979,6.8114366,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3094700E4116600,50.9276052,7.0926414,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3094800E4103200,50.9235608,6.9021371,25.50,0.2727,11,3,Zensus 2022 / Destatis
CRS3035RES100mN3094800E4113000,50.9272062,7.0414164,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3095200E4096600,50.9246030,6.8081015,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3095200E4102900,50.9270385,6.8976339,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3095600E4095900,50.9279199,6.7979065,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3095700E4096000,50.9288571,6.7992658,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3096000E4100800,50.9334182,6.8673045,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3096000E4103600,50.9344888,6.9071043,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3096100E4106600,50.9365188,6.9496899,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3096100E4116200,50.9400356,7.0861675,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3096200E4115100,50.9405389,7.0704719,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3096300E4112900,50.9406410,7.0391367,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3096400E4102100,50.9375089,6.8855420,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3096500E4099500,50.9374062,6.8485220,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3096700E4098100,50.9386584,6.8284986,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3096700E4114900,50.9449573,7.0673449,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3096800E4115200,50.9459634,7.0715539,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3097200E4101300,50.9443860,6.8736863,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3097400E4097600,50.9447490,6.8209608,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3097500E4100100,50.9466178,6.8564434,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3097500E4113400,50.9515995,7.0455599,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3097600E4105200,50.9494626,6.9288979,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3097600E4117600,50.9540066,7.1052325,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3097700E4104000,50.9499066,6.9117753,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3097700E4118200,50.9551178,7.1137098,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3097700E4119500,50.9555773,7.1321989,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3097800E4119500,50.9564754,7.1321434,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3097900E4120600,50.9577600,7.1477333,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3098000E4100200,50.9511462,6.8575613,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3098100E4120800,50.9596263,7.1504677,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3098300E4101800,50.9544556,6.8801314,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3098400E4117400,50.9611203,7.1019397,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3098500E4101300,50.9560597,6.8729002,25.50,0.2727,11,3,Zensus 2022 / Destatis
CRS3035RES100mN3098700E4112700,50.9621218,7.0349173,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3098700E4117700,50.9639213,7.1060390,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3098800E4118200,50.9649970,7.1130956,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3098900E4101200,50.9596131,6.8712361,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3098900E4112100,50.9636990,7.0262680,25.50,0.2727,11,3,Zensus 2022 / Destatis
CRS3035RES100mN3099000E4108300,50.9631962,6.9721587,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3099100E4120900,50.9686426,7.1513390,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3099300E4094500,50.9605903,6.7757044,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3099300E4113600,50.9678374,7.0473761,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3099600E4116200,50.9714689,7.0841942,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3099700E4101300,50.9668353,6.8721742,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3099900E4114500,50.9735516,7.0598379,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3099900E4115100,50.9737680,7.0683744,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3100100E4116400,50.9760309,7.0867577,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3100500E4100900,50.9738651,6.8659994,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3100500E4101100,50.9739421,6.8688447,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3100600E4113300,50.9794033,7.0423643,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3100900E4094900,50.9751151,6.7803965,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3101000E4114800,50.9835387,7.0634809,25.50,0.2727,11,3,Zensus 2022 / Destatis
CRS3035RES100mN3101200E4118900,50.9867995,7.1217165,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3101200E4120600,50.9873981,7.1459111,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3101200E4120700,50.9874332,7.1473343,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3101300E4113100,50.9856170,7.0391173,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3101400E4120100,50.9890188,7.1386842,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3101400E4120600,50.9891944,7.1458006,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3101500E4120200,50.9899521,7.1400521,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3101800E4095100,50.9832754,6.7826812,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3101800E4112700,50.9899617,7.0331376,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3101800E4117500,50.9916912,7.1014552,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3102200E4117800,50.9953904,7.1055010,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3102300E4120200,50.9971370,7.1396089,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3102400E4119500,50.9977887,7.1295887,25.50,0.2727,11,3,Zensus 2022 / Destatis
CRS3035RES100mN3102500E4103900,50.9929721,6.9074820,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3102500E4120000,50.9988629,7.1366510,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3102600E4109600,50.9960075,6.9885519,25.50,0.2000,15,3,Zensus 2022 / Destatis
CRS3035RES100mN3102600E4109900,50.9961184,6.9928221,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3103000E4104900,50.9978411,6.9214164,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3103500E4108900,51.0038302,6.9780614,25.50,0.6250,8,5,Zensus 2022 / Destatis
CRS3035RES100mN3103600E4096300,50.9999110,6.7986400,25.50,0.2500,12,3,Zensus 2022 / Destatis
CRS3035RES100mN3103600E4117200,51.0077500,7.0961729,25.50,0.2727,11,3,Zensus 2022 / Destatis
